"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,1,2,1055,14,1415,5,"F9","N202FR",138,"SEA","DEN",121,1024,10,55
2014,1,2,1056,-4,1305,-8,"AS","N760AS",564,"PDX","LAX",113,834,10,56
2014,1,2,1057,2,1430,3,"UA","N15710",1185,"SEA","DEN",127,1024,10,57
2014,1,2,1059,-1,1302,-18,"AS","N553AS",316,"SEA","SFO",98,679,10,59
2014,1,2,1059,-1,1326,-8,"B6","N531JB",107,"SEA","LGB",130,965,10,59
2014,1,2,1100,10,1613,8,"WN","N904WN",899,"PDX","MCI",179,1482,11,0
2014,1,2,1101,151,1713,172,"AS","N303AS",28,"SEA","ORD",202,1721,11,1
2014,1,2,1101,1,1427,-3,"WN","N358SW",1537,"PDX","PHX",133,1009,11,1
2014,1,2,1105,-2,1151,-11,"OO","N229SW",5397,"PDX","SEA",37,129,11,5
2014,1,2,1109,7,1731,36,"UA","N75410",1599,"SEA","ORD",200,1721,11,9
2014,1,2,1119,-6,1437,-17,"US","N820AW",634,"PDX","PHX",125,1009,11,19
2014,1,2,1123,3,1248,-9,"AS","N793AS",75,"SEA","JNU",131,909,11,23
2014,1,2,1124,-1,1319,-11,"OO","N784SK",5214,"SEA","SFO",96,679,11,24
2014,1,2,1125,5,1508,-27,"AS","N581AS",809,"PDX","OGG",330,2562,11,25
2014,1,2,1126,-4,1340,-11,"AS","N586AS",578,"PDX","SAN",122,933,11,26
2014,1,2,1130,0,1326,-9,"WN","N436WN",3603,"SEA","OAK",97,672,11,30
2014,1,2,1134,-6,1406,-11,"AS","N607AS",500,"SEA","SNA",135,978,11,34
2014,1,2,1136,46,1348,34,"OO","N216AG",3482,"SEA","SBA",115,908,11,36
2014,1,2,1138,8,1335,0,"WN","N7744A",359,"PDX","LAS",105,763,11,38
2014,1,2,1141,-1,1226,4,"OO","N585SW",5438,"PDX","EUG",29,106,11,41
2014,1,2,1143,-7,1339,-16,"OO","N693BR",3496,"SEA","FAT",97,748,11,43
2014,1,2,1146,21,1652,12,"DL","N3773D",588,"SEA","MSP",165,1399,11,46
2014,1,2,1151,5,1356,-5,"B6","N625JB",1521,"PDX","LGB",113,846,11,51
2014,1,2,1151,21,2003,28,"US","N740UW",2019,"SEA","PHL",272,2378,11,51
2014,1,2,1153,38,1733,28,"AA","N3GNAA",1311,"SEA","DFW",199,1660,11,53
2014,1,2,1153,-2,1739,3,"AS","N527AS",754,"SEA","STL",200,1709,11,53
2014,1,2,1155,10,1741,1,"AS","N407AS",656,"SEA","AUS",207,1770,11,55
2014,1,2,1155,3,1938,8,"DL","N721TW",1962,"SEA","ATL",247,2182,11,55
2014,1,2,1155,-1,1233,-5,"OO","N567SW",5325,"PDX","RDM",26,116,11,55
2014,1,2,1157,-8,1334,-16,"VX","N528VA",817,"PDX","SFO",88,550,11,57
2014,1,2,1159,33,1758,38,"UA","N821UA",646,"PDX","ORD",200,1739,11,59
2014,1,2,1200,-10,1436,-12,"AS","N625AS",484,"SEA","SAN",138,1050,12,0
2014,1,2,1200,-5,1253,-7,"AS","N626AS",674,"SEA","GEG",37,224,12,0
2014,1,2,1200,-5,1432,-17,"OO","N932SW",6371,"SEA","LAX",123,954,12,0
2014,1,2,1203,48,1515,40,"WN","N761RR",3042,"PDX","DEN",120,991,12,3
2014,1,2,1206,-9,1406,-16,"AS","N518AS",324,"SEA","SJC",100,697,12,6
2014,1,2,1206,20,1921,34,"DL","N807DN",1466,"PDX","DTW",234,1953,12,6
2014,1,2,1207,17,1431,16,"WN","N205WN",3390,"SEA","LAS",117,867,12,7
2014,1,2,1207,35,1546,27,"US","N602AW",614,"SEA","PHX",136,1107,12,7
2014,1,2,1211,66,1502,62,"WN","N202WN",1101,"SEA","SLC",89,689,12,11
2014,1,2,1212,-3,1422,1,"OO","N218AG",3454,"PDX","BUR",108,817,12,12
2014,1,2,1214,14,1555,5,"WN","N950WN",3696,"SEA","PHX",138,1107,12,14
2014,1,2,1217,27,1441,31,"OO","N617QX",4469,"PDX","LAX",108,834,12,17
2014,1,2,1218,-7,1621,8,"AS","N558AS",648,"SEA","TUS",150,1216,12,18
2014,1,2,1221,-6,1311,-5,"OO","N229SW",5342,"SEA","PDX",33,129,12,21
2014,1,2,1228,-2,1429,-6,"AS","N708AS",312,"SEA","SFO",100,679,12,28
2014,1,2,1229,19,1806,11,"AA","N4WJAA",1568,"PDX","DFW",189,1616,12,29
2014,1,2,1231,61,1548,44,"OO","N957SW",5576,"PDX","DEN",115,991,12,31
2014,1,2,1233,-2,1452,-6,"AS","N409AS",610,"SEA","LAS",118,867,12,33
2014,1,2,1233,23,1415,20,"WN","N908WN",3252,"PDX","SJC",87,569,12,33
2014,1,2,1233,19,1430,1,"UA","N835UA",842,"SEA","SFO",92,679,12,33
2014,1,2,1236,3,1425,-1,"UA","N488UA",353,"PDX","SFO",84,550,12,36
2014,1,2,1238,-2,1826,-16,"AS","N508AS",692,"SEA","SAT",206,1774,12,38
2014,1,2,1239,14,1418,8,"WN","N642WN",426,"PDX","OAK",79,543,12,39
2014,1,2,1246,41,1859,44,"AA","N3EVAA",1628,"SEA","ORD",199,1721,12,46
2014,1,2,1246,51,1412,52,"WN","N641SW",361,"PDX","SMF",72,479,12,46
2014,1,2,1251,-9,1755,-25,"AS","N627AS",38,"SEA","MSP",165,1399,12,51
2014,1,2,1252,-3,1452,-5,"AS","N644AS",622,"PDX","LAS",102,763,12,52
2014,1,2,1252,22,1435,20,"WN","N286WN",2315,"SEA","SMF",81,605,12,52
2014,1,2,1254,164,1907,181,"AS","N615AS",686,"PDX","ORD",203,1739,12,54
2014,1,2,1255,-5,1803,-16,"DL","N901DA",2164,"PDX","MSP",171,1426,12,55
2014,1,2,1256,-4,1535,0,"AS","N796AS",554,"SEA","PSP",135,987,12,56
2014,1,2,1256,11,1536,1,"AS","N442AS",113,"SEA","ANC",199,1448,12,56
2014,1,2,1300,10,1448,8,"AS","N614AS",388,"PDX","SFO",86,550,13,0
2014,1,2,1300,0,1806,-13,"DL","N904DA",1950,"SEA","MSP",166,1399,13,0
2014,1,2,1303,3,1539,-14,"UA","N37427",1192,"SEA","ANC",195,1448,13,3
2014,1,2,1304,-1,1848,-3,"AS","N307AS",664,"SEA","DFW",197,1660,13,4
2014,1,2,1305,-10,1556,-14,"DL","N3761R",2157,"SEA","SLC",88,689,13,5
2014,1,2,1305,-2,1535,-9,"OO","N804SK",4564,"SEA","LAX",124,954,13,5
2014,1,2,1310,4,2100,0,"UA","N76269",1148,"SEA","IAD",262,2306,13,10
2014,1,2,1311,21,1439,9,"WN","N933WN",518,"SEA","RNO",72,564,13,11
2014,1,2,1311,-4,1523,-7,"OO","N219AG",3478,"PDX","LGB",119,846,13,11
2014,1,2,1314,-6,1550,-12,"DL","N374DA",2093,"PDX","SLC",81,630,13,14
2014,1,2,1317,-3,2055,-19,"US","N191UW",1897,"SEA","CLT",252,2279,13,17
2014,1,2,1320,0,1608,-17,"AS","N556AS",724,"SEA","SLC",91,689,13,20
2014,1,2,1320,78,1909,64,"UA","N479UA",277,"PDX","IAH",212,1825,13,20
2014,1,2,1321,76,1646,71,"WN","N660SW",3518,"PDX","ABQ",132,1111,13,21
2014,1,2,1326,85,1926,71,"UA","N831UA",324,"SEA","IAH",221,1874,13,26
2014,1,2,1331,-4,1559,-9,"OO","N215AG",3474,"SEA","LGB",130,965,13,31
2014,1,2,1332,7,2048,-5,"DL","N804DN",773,"PDX","ATL",239,2172,13,32
2014,1,2,1334,9,1617,-8,"AS","N612AS",123,"SEA","FAI",204,1533,13,34
2014,1,2,1336,-5,1420,-14,"OO","N229SW",5423,"PDX","SEA",37,129,13,36
2014,1,2,1337,17,1529,4,"WN","N219WN",425,"PDX","LAS",101,763,13,37
2014,1,2,1339,4,1513,-2,"WN","N939WN",578,"PDX","OAK",82,543,13,39
2014,1,2,1339,14,1531,6,"WN","N723SW",1356,"SEA","OAK",98,672,13,39
2014,1,2,1349,-6,1609,-21,"AS","N792AS",532,"SEA","ONT",125,956,13,49
2014,1,2,1350,0,1529,-6,"AS","N530AS",362,"SEA","SMF",83,605,13,50
2014,1,2,1357,-8,1715,-28,"AS","N622AS",670,"SEA","DEN",121,1024,13,57
2014,1,2,1401,-4,1601,-14,"AS","N797AS",318,"SEA","SFO",103,679,14,1
2014,1,2,1402,-8,1736,-16,"AS","N317AS",652,"SEA","PHX",140,1107,14,2
2014,1,2,1405,-5,2146,-10,"AS","N524AS",2,"SEA","DCA",267,2329,14,5
2014,1,2,1408,-2,1635,-15,"AS","N791AS",486,"SEA","SAN",136,1050,14,8
2014,1,2,1409,37,1544,19,"UA","N492UA",367,"PDX","SFO",79,550,14,9
2014,1,2,1413,39,1609,24,"UA","N37255",1210,"SEA","SFO",96,679,14,13
2014,1,2,1419,-6,1648,-10,"AS","N613AS",516,"SEA","SNA",134,978,14,19
2014,1,2,1422,-3,1654,-6,"AS","N408AS",454,"SEA","LAX",123,954,14,22
2014,1,2,1424,-6,1636,-14,"AS","N538AS",608,"SEA","LAS",118,867,14,24
2014,1,2,1428,113,2034,121,"AS","N513AS",22,"SEA","ORD",198,1721,14,28
2014,1,2,1434,33,2054,59,"UA","N66803",1610,"PDX","ORD",198,1739,14,34
2014,1,2,1434,-6,1814,-11,"US","N157UW",2026,"SEA","PHX",138,1107,14,34
2014,1,2,1435,45,2003,23,"AA","N3BGAA",2269,"SEA","DFW",189,1660,14,35
2014,1,2,1435,95,2301,113,"DL","N717TW",182,"SEA","JFK",275,2422,14,35
2014,1,2,1448,-4,1700,-10,"OO","N608SK",4556,"PDX","LAX",115,834,14,48
2014,1,2,1448,28,2032,14,"UA","N27205",1163,"SEA","ORD",197,1721,14,48
2014,1,2,1452,87,2039,64,"AA","N3KSAA",115,"PDX","ORD",203,1739,14,52
2014,1,2,1452,2,1807,-18,"WN","N353SW",1556,"SEA","DEN",121,1024,14,52
2014,1,2,1455,0,1706,-5,"AS","N536AS",570,"PDX","LAX",112,834,14,55
2014,1,2,1457,-8,1708,-15,"AS","N549AS",528,"SEA","BUR",120,937,14,57
2014,1,2,1457,-7,1542,-11,"OO","N229SW",5417,"SEA","PDX",32,129,14,57
2014,1,2,1504,39,2230,135,"WN","N8326F",576,"SEA","MDW",210,1733,15,4
2014,1,2,1505,55,1644,49,"WN","N281WN",3255,"PDX","SJC",86,569,15,5
2014,1,2,1508,-7,2007,-24,"DL","N955DN",1770,"SEA","MSP",160,1399,15,8
2014,1,2,1509,-6,2008,-23,"DL","N946DN",2430,"PDX","MSP",165,1426,15,9
2014,1,2,1510,28,1833,23,"F9","N208FR",140,"SEA","DEN",125,1024,15,10
2014,1,2,1514,-1,1832,-13,"US","N667AW",500,"PDX","PHX",127,1009,15,14
2014,1,2,1515,20,1628,35,"AS","N786AS",67,"SEA","KTN",101,680,15,15
2014,1,2,1520,25,1835,15,"WN","N480WN",735,"PDX","DEN",122,991,15,20
2014,1,2,1520,-10,1558,-14,"OO","N585SW",5331,"PDX","RDM",26,116,15,20
2014,1,2,1530,40,1845,35,"F9","N216FR",792,"PDX","DEN",120,991,15,30
2014,1,2,1531,21,1925,30,"WN","N285WN",1374,"SEA","PHX",136,1107,15,31
2014,1,2,1533,-2,2126,16,"AA","N4XMAA",157,"PDX","DFW",193,1616,15,33
2014,1,2,1534,7,1711,-2,"UA","N839UA",468,"PDX","SFO",84,550,15,34
2014,1,2,1538,-8,1807,-23,"OO","N912SW",6527,"SEA","LAX",129,954,15,38
2014,1,2,1543,8,1825,5,"AS","N433AS",101,"SEA","ANC",197,1448,15,43
2014,1,2,1546,-4,1759,-6,"AS","N611AS",592,"PDX","SNA",119,859,15,46
2014,1,2,1557,12,2128,-2,"AA","N3BFAA",2248,"SEA","DFW",194,1660,15,57
2014,1,2,1557,7,1815,9,"AS","N794AS",588,"PDX","PSP",119,873,15,57
2014,1,2,1558,-2,1802,-1,"AS","N624AS",322,"SEA","SJC",105,697,15,58
2014,1,2,1604,4,1805,7,"AS","N756AS",338,"SEA","OAK",99,672,16,4
2014,1,2,1609,0,1710,8,"OO","N294SW",5404,"PDX","SEA",43,129,16,9
2014,1,2,1618,63,1831,51,"WN","N715SW",435,"SEA","LAS",116,867,16,18
2014,1,2,1622,-8,1804,-5,"AS","N619AS",402,"PDX","SJC",89,569,16,22
2014,1,2,1622,-3,1825,-10,"OO","N223AG",3462,"PDX","ONT",108,838,16,22
2014,1,2,1626,1,1855,0,"VX","N640VA",796,"SEA","LAX",127,954,16,26
2014,1,2,1632,-3,1901,-15,"AS","N551AS",466,"SEA","LAX",124,954,16,32
2014,1,2,1633,23,1826,11,"WN","N748SW",750,"PDX","LAS",100,763,16,33
2014,1,2,1634,-4,1911,-9,"DL","N323NB",1194,"PDX","SLC",83,630,16,34
2014,1,2,1638,-2,2030,-30,"AS","N529AS",867,"SEA","OGG",338,2640,16,38
2014,1,2,1643,84,2003,77,"UA","N18243",1051,"PDX","DEN",118,991,16,43
2014,1,2,1645,20,1845,10,"OO","N216AG",3494,"PDX","SBA",101,784,16,45
2014,1,2,1647,13,1941,16,"DL","N603DL",2079,"SEA","SLC",88,689,16,47
2014,1,2,1647,12,1851,8,"UA","N77431",1054,"SEA","SFO",97,679,16,47
2014,1,2,1658,-2,2132,2,"AS","N512AS",899,"SEA","HNL",367,2677,16,58
2014,1,2,1658,48,1931,41,"WN","N294WN",20,"PDX","SLC",81,630,16,58
2014,1,2,1701,170,2254,151,"UA","N76502",1672,"SEA","IAH",214,1874,17,1
2014,1,2,1714,-11,1954,-1,"AS","N609AS",514,"SEA","SNA",133,978,17,14
2014,1,2,1715,0,1911,-9,"VX","N852VA",755,"SEA","SFO",101,679,17,15
2014,1,2,1715,-5,1928,-10,"OO","N692CA",4684,"PDX","LAX",110,834,17,15
2014,1,2,1720,20,1946,22,"DL","N373DA",2410,"SEA","LAX",121,954,17,20
2014,1,2,1721,118,2047,113,"UA","N842UA",457,"SEA","DEN",124,1024,17,21
2014,1,2,1723,-14,1949,-19,"B6","N534JB",1007,"SEA","LGB",128,965,17,23
2014,1,2,1730,-5,1834,10,"OO","N294SW",5305,"SEA","PDX",40,129,17,30
2014,1,2,1735,-1,1830,1,"OO","N229SW",5417,"PDX","SEA",39,129,17,35
2014,1,2,1738,-2,2150,-20,"AS","N559AS",815,"SEA","LIH",355,2701,17,38
2014,1,2,1739,-6,1950,-11,"AS","N779AS",562,"PDX","LAX",112,834,17,39
2014,1,2,1741,-4,1946,-5,"OO","N218AG",3488,"PDX","BUR",108,817,17,41
2014,1,2,1742,-6,1920,-20,"OO","N905SW",5553,"PDX","SFO",84,550,17,42
2014,1,2,1742,-3,2125,-7,"US","N625AW",524,"SEA","PHX",139,1107,17,42
2014,1,2,1748,-2,2203,1,"DL","N591NW",2237,"SEA","HNL",350,2677,17,48
2014,1,2,1754,-6,2111,-19,"US","N664AW",577,"PDX","PHX",127,1009,17,54
2014,1,2,1755,10,2011,8,"DL","N3760C",1533,"SEA","LAS",112,867,17,55
2014,1,2,1755,12,2127,12,"UA","N38257",1549,"SEA","DEN",121,1024,17,55
2014,1,2,1756,-4,1934,-11,"VX","N528VA",813,"PDX","SFO",83,550,17,56
2014,1,2,1756,61,1916,56,"WN","N659SW",747,"PDX","SMF",69,479,17,56
2014,1,2,1759,-6,2335,-18,"AS","N319AS",26,"SEA","ORD",198,1721,17,59
2014,1,2,1806,0,2123,-10,"UA","N577UA",550,"PDX","DEN",120,991,18,6
2014,1,2,1808,98,1942,87,"WN","N204WN",1168,"SEA","SMF",81,605,18,8
2014,1,2,1812,-3,2059,-4,"AS","N534AS",109,"SEA","ANC",205,1448,18,12
2014,1,2,1815,-5,2258,3,"AS","N518AS",859,"SEA","HNL",379,2677,18,15
2014,1,2,1818,5,2023,-6,"UA","N37287",1173,"SEA","SFO",100,679,18,18
2014,1,2,1819,-5,2028,-11,"B6","N554JB",1621,"PDX","LGB",112,846,18,19
2014,1,2,1820,0,2200,5,"OO","N217AG",3498,"SEA","COS",134,1068,18,20
2014,1,2,1821,-4,2057,-12,"DL","N337NB",952,"PDX","SLC",82,630,18,21
2014,1,2,1824,-1,2048,-19,"AS","N553AS",464,"SEA","LAX",123,954,18,24
2014,1,2,1831,-9,2225,-30,"AS","N586AS",863,"PDX","OGG",339,2562,18,31
2014,1,2,1835,-5,2042,-3,"AS","N799AS",302,"SEA","SFO",103,679,18,35
2014,1,2,1836,-9,2119,-6,"AS","N564AS",480,"SEA","SAN",133,1050,18,36
2014,1,2,1836,41,1943,28,"WN","N963WN",102,"PDX","RNO",58,444,18,36
2014,1,2,1842,-13,2038,-16,"AS","N644AS",620,"PDX","LAS",102,763,18,42
2014,1,2,1843,3,1952,9,"AS","N793AS",69,"SEA","KTN",106,680,18,43
2014,1,2,1844,-1,2111,-6,"AS","N614AS",510,"SEA","SNA",133,978,18,44
2014,1,2,1844,-6,2117,5,"AS","N305AS",616,"SEA","LAS",118,867,18,44
2014,1,2,1845,-1,2115,-14,"OO","N937SW",6422,"SEA","LAX",126,954,18,45
2014,1,2,1849,-6,2040,-4,"AS","N519AS",381,"SEA","SMF",85,605,18,49
2014,1,2,1849,-6,2230,-11,"AS","N607AS",630,"SEA","PHX",139,1107,18,49
2014,1,2,1849,19,2021,11,"WN","N950WN",3963,"PDX","OAK",78,543,18,49
2014,1,2,1850,175,2143,173,"WN","N250WN",3932,"SEA","SLC",94,689,18,50
2014,1,2,1851,-4,2052,-7,"VX","N845VA",759,"SEA","SFO",101,679,18,51
2014,1,2,1853,38,2100,40,"WN","N757LV",286,"SEA","SJC",104,697,18,53
2014,1,2,1854,-1,2103,5,"AS","N530AS",328,"SEA","SJC",104,697,18,54
2014,1,2,1855,-5,2103,3,"AS","N769AS",379,"PDX","SFO",85,550,18,55
2014,1,2,1855,-5,2113,-17,"OO","N932SW",6250,"PDX","LAX",114,834,18,55
2014,1,2,1859,-6,1951,-3,"OO","N229SW",5424,"SEA","PDX",31,129,18,59
2014,1,2,1906,41,2046,56,"WN","N724SW",718,"PDX","SMF",65,479,19,6
2014,1,2,1910,40,2047,37,"WN","N647SW",2448,"PDX","SJC",87,569,19,10
2014,1,2,1910,425,2230,410,"WN","N8621A",4183,"SEA","DEN",121,1024,19,10
2014,1,2,1912,62,2204,59,"DL","N652DL",2150,"SEA","SLC",87,689,19,12
2014,1,2,1912,10,115,-3,"UA","N78285",1145,"SEA","IAH",223,1874,19,12
2014,1,2,1920,-7,2015,-5,"OO","N585SW",5305,"PDX","SEA",40,129,19,20
2014,1,2,1923,298,106,271,"AA","N3GWAA",125,"SEA","ORD",197,1721,19,23
2014,1,2,1925,-5,2245,-11,"AS","N618AS",672,"SEA","DEN",123,1024,19,25
2014,1,2,1927,-8,2145,-12,"AS","N568AS",520,"SEA","BUR",117,937,19,27
2014,1,2,1929,9,2246,6,"F9","N904FR",794,"PDX","DEN",119,991,19,29
2014,1,2,1938,-2,2200,-15,"AS","N306AS",476,"SEA","LAX",123,954,19,38
2014,1,2,1939,169,2112,162,"WN","N751SW",658,"PDX","OAK",81,543,19,39
2014,1,2,1940,-2,2027,5,"OO","N294SW",5403,"PDX","EUG",33,106,19,40
2014,1,2,1941,-4,2158,-21,"AS","N626AS",518,"SEA","SNA",125,978,19,41
2014,1,2,1945,40,2223,58,"WN","N358SW",1715,"SEA","LAS",120,867,19,45
2014,1,2,1949,-6,2128,-6,"AS","N797AS",404,"PDX","SJC",85,569,19,49
2014,1,2,1952,-3,2233,-13,"AS","N409AS",129,"SEA","FAI",210,1533,19,52
2014,1,2,1953,-7,2043,-14,"AS","N796AS",694,"SEA","GEG",35,224,19,53
2014,1,2,1954,74,102,69,"DL","N334NW",2547,"SEA","MSP",161,1399,19,54
2014,1,2,2006,-14,2348,-11,"AS","N788AS",632,"SEA","PHX",142,1107,20,6
2014,1,2,2008,-7,2310,10,"AS","N431AS",111,"SEA","ANC",217,1448,20,8
2014,1,2,2008,28,2330,25,"F9","N203FR",142,"SEA","DEN",122,1024,20,8
2014,1,2,2009,-6,2206,-7,"OO","N219AG",3490,"SEA","FAT",98,748,20,9
2014,1,2,2009,-11,2331,-25,"US","N659AW",581,"PDX","PHX",126,1009,20,9
2014,1,2,2011,21,2320,22,"AS","N594AS",137,"PDX","ANC",230,1542,20,11
2014,1,2,2013,-2,2216,-9,"OO","N215AG",3464,"PDX","ONT",107,838,20,13
2014,1,2,2015,11,2201,8,"OO","N712SK",5210,"PDX","SFO",85,550,20,15
2014,1,2,2024,-1,6,-4,"US","N604AW",626,"SEA","PHX",136,1107,20,24
2014,1,2,2027,-3,2223,-5,"AS","N596AS",226,"SEA","SJC",102,697,20,27
2014,1,2,2034,34,2354,24,"WN","N253WN",183,"PDX","PHX",126,1009,20,34
2014,1,2,2034,66,2213,52,"UA","N438UA",369,"PDX","SFO",83,550,20,34
2014,1,2,2035,-10,NA,NA,"AS","N560AS",574,"PDX","SAN",NA,933,20,35
2014,1,2,2037,-4,2252,-2,"OO","N975SW",6426,"SEA","SFO",104,679,20,37
2014,1,2,2040,0,2309,-5,"AS","N558AS",472,"SEA","LAX",125,954,20,40
2014,1,2,2040,0,2302,-13,"VX","N642VA",798,"SEA","LAX",118,954,20,40
2014,1,2,2045,-15,2138,-11,"OO","N585SW",5433,"SEA","PDX",33,129,20,45
2014,1,2,2047,-3,2306,-8,"AS","N556AS",536,"SEA","ONT",123,956,20,47
2014,1,2,2059,105,2255,85,"UA","N37437",1674,"SEA","SFO",97,679,20,59
2014,1,2,2100,-5,NA,NA,"AS","N537AS",488,"SEA","SAN",NA,1050,21,0
2014,1,2,2111,-4,2322,-14,"AS","N323AS",618,"SEA","LAS",114,867,21,11
2014,1,2,2119,109,2254,99,"WN","N785SW",520,"SEA","SMF",82,605,21,19
2014,1,2,2121,-4,2321,-13,"AS","N318AS",300,"SEA","SFO",98,679,21,21
2014,1,2,2125,-5,2326,-4,"AS","N613AS",358,"SEA","OAK",99,672,21,25
2014,1,2,2126,-4,28,11,"AS","N413AS",731,"SEA","ANC",216,1448,21,26
2014,1,2,2128,18,24,21,"UA","N68453",1603,"SEA","ANC",215,1448,21,28
2014,1,2,2132,317,2327,307,"WN","N427WN",912,"SEA","OAK",94,672,21,32
2014,1,2,2133,-7,2314,-12,"AS","N538AS",372,"SEA","SMF",77,605,21,33
2014,1,2,2140,0,13,-1,"AS","N563AS",450,"SEA","LAX",123,954,21,40
2014,1,2,2159,-1,102,10,"AS","N403AS",117,"SEA","ANC",222,1448,21,59
2014,1,2,2207,2,645,5,"AA","N624AA",1070,"SEA","MIA",315,2724,22,7
2014,1,2,2217,-8,126,1,"AS","N590AS",145,"PDX","ANC",232,1542,22,17
2014,1,2,2217,-3,2252,-5,"OO","N229SW",5440,"PDX","RDM",28,116,22,17
2014,1,2,2218,-7,553,-27,"US","N570UW",467,"PDX","CLT",257,2282,22,18
2014,1,2,2222,-3,2308,3,"OO","N294SW",5353,"PDX","EUG",32,106,22,22
2014,1,2,2226,-4,2331,-10,"OO","N585SW",5437,"PDX","LMT",51,241,22,26
2014,1,2,2227,2,604,-5,"US","N184US",1944,"SEA","CLT",255,2279,22,27
2014,1,2,2254,5,435,-12,"UA","N37409",1617,"SEA","ORD",191,1721,22,54
2014,1,2,2255,15,615,5,"DL","N139DL",2188,"SEA","ATL",237,2182,22,55
2014,1,2,2256,-4,219,34,"AS","N407AS",103,"SEA","ANC",234,1448,22,56
2014,1,2,2258,-2,2348,-10,"AS","N624AS",698,"SEA","GEG",36,224,22,58
2014,1,2,2304,194,104,194,"WN","N456WN",304,"SEA","OAK",95,672,23,4
2014,1,2,2305,33,503,25,"UA","N37252",1129,"SEA","IAH",215,1874,23,5
2014,1,2,2307,110,1213,NA,"B6","N635JB",1206,"PDX","JFK",NA,2454,23,7
2014,1,2,2307,-8,606,-22,"DL","N329NW",2037,"SEA","CVG",221,1965,23,7
2014,1,2,2315,10,213,3,"AS","N612AS",125,"SEA","FAI",225,1533,23,15
2014,1,2,2319,34,634,27,"DL","N807DN",503,"PDX","ATL",243,2172,23,19
2014,1,2,2320,0,453,-7,"AA","N3JBAA",1230,"SEA","DFW",194,1660,23,20
2014,1,2,2339,129,140,129,"AS","N611AS",624,"PDX","LAS",102,763,23,39
2014,1,2,2341,-9,511,-24,"AS","N423AS",660,"SEA","DFW",189,1660,23,41
2014,1,2,2346,-4,250,8,"AS","N764AS",121,"SEA","ANC",229,1448,23,46
2014,1,2,2352,-7,517,-38,"UA","N454UA",686,"SEA","ORD",184,1721,23,52
2014,1,2,2358,92,831,140,"UA","N18243",1676,"SEA","IAD",259,2306,23,58
2014,1,2,2359,27,702,14,"UA","N24706",1236,"SEA","CLE",222,2021,23,59
2014,1,2,NA,NA,NA,NA,"AS","N403AS",14,"SEA","EWR",NA,2402,NA,NA
2014,1,2,NA,NA,NA,NA,"AS","N549AS",24,"SEA","BOS",NA,2496,NA,NA
2014,1,2,NA,NA,NA,NA,"B6","N794JB",598,"SEA","BOS",NA,2496,NA,NA
2014,1,2,NA,NA,NA,NA,"B6","N623JB",498,"SEA","BOS",NA,2496,NA,NA
2014,1,2,NA,NA,NA,NA,"UA","",212,"SEA","EWR",NA,2402,NA,NA
2014,1,2,NA,NA,NA,NA,"UA","",583,"PDX","EWR",NA,2434,NA,NA
2014,1,2,NA,NA,NA,NA,"UA","",1647,"PDX","ORD",NA,1739,NA,NA
2014,1,2,NA,NA,NA,NA,"UA","",1710,"SEA","EWR",NA,2402,NA,NA
2014,1,2,NA,NA,NA,NA,"UA","",817,"SEA","EWR",NA,2402,NA,NA
2014,1,2,NA,NA,NA,NA,"UA","",1188,"SEA","ORD",NA,1721,NA,NA
2014,1,3,4,-6,733,-28,"US","N567UW",1830,"SEA","CLT",249,2279,0,4
2014,1,3,22,26,607,5,"UA","N27733",1672,"SEA","IAH",203,1874,0,22
2014,1,3,31,196,245,189,"AS","N513AS",618,"SEA","LAS",108,867,0,31
2014,1,3,33,283,210,260,"WN","N657SW",304,"SEA","OAK",87,672,0,33
2014,1,3,42,43,626,31,"UA","N431UA",686,"SEA","ORD",195,1721,0,42
2014,1,3,51,56,626,36,"UA","N498UA",758,"PDX","IAH",199,1825,0,51
2014,1,3,55,0,554,-11,"DL","N584NW",1679,"PDX","MSP",161,1426,0,55
2014,1,3,108,31,551,8,"DL","N3742C",2092,"SEA","MSP",148,1399,1,8
2014,1,3,516,-5,722,-14,"OO","N932SW",5639,"SEA","SFO",94,679,5,16
2014,1,3,517,-3,848,-18,"US","N626AW",460,"SEA","PHX",132,1107,5,17
2014,1,3,517,-8,840,-15,"US","N828AW",649,"PDX","PHX",123,1009,5,17
2014,1,3,524,4,845,-8,"UA","N71411",1539,"SEA","DEN",120,1024,5,24
2014,1,3,527,-3,1122,-11,"UA","N844UA",275,"PDX","IAH",216,1825,5,27
2014,1,3,533,-2,721,-5,"UA","N36272",1209,"PDX","SFO",83,550,5,33
2014,1,3,534,-1,1346,6,"UA","N574UA",261,"SEA","EWR",287,2402,5,34
2014,1,3,540,0,853,-14,"UA","N38417",1569,"PDX","DEN",115,991,5,40
2014,1,3,544,-6,841,-12,"DL","N665DN",1634,"SEA","SLC",85,689,5,44
2014,1,3,550,-10,904,-21,"F9","N221FR",796,"PDX","DEN",117,991,5,50
2014,1,3,551,-9,734,-9,"AS","N703AS",406,"PDX","SJC",81,569,5,51
2014,1,3,554,-6,800,-21,"AS","N552AS",604,"SEA","LAS",113,867,5,54
2014,1,3,554,-11,911,-27,"F9","N220FR",144,"SEA","DEN",117,1024,5,54
2014,1,3,555,-5,800,-3,"AS","N431AS",200,"SEA","SJC",95,697,5,55
